2025-09-19 14:13:18.323522, 08:00:00:00:00:00, -2, -60
2025-09-19 14:13:18.426207, 00:00:00:00:00:10, -3, -71
2025-09-19 14:13:18.489387, 00:00:00:00:00:12, -3, -54
2025-09-19 14:13:18.626273, 08:00:00:00:00:00, -2, -55
2025-09-19 14:13:18.787103, 00:00:00:00:00:12, -3, -50
2025-09-19 14:13:19.093052, 00:00:00:00:00:12, -3, -52
2025-09-19 14:13:19.239326, 08:00:00:00:00:00, -2, -59
2025-09-19 14:13:19.321167, 00:00:00:00:00:10, -3, -65
2025-09-19 14:13:19.396196, 00:00:00:00:00:12, -3, -51
2025-09-19 14:13:19.540353, 08:00:00:00:00:00, -2, -56
2025-09-19 14:13:19.613674, 00:00:00:00:00:10, -3, -70
2025-09-19 14:13:19.695622, 00:00:00:00:00:12, -3, -50
2025-09-19 14:13:19.844395, 08:00:00:00:00:00, -2, -56
2025-09-19 14:13:19.849473, 00:00:00:00:00:04, -2, -73
2025-09-19 14:13:20.145889, 08:00:00:00:00:00, -2, -57
2025-09-19 14:13:20.286812, 00:00:00:00:00:12, -3, -49
2025-09-19 14:13:20.445685, 08:00:00:00:00:00, -2, -59
2025-09-19 14:13:20.487037, 00:00:00:00:00:10, -3, -66
2025-09-19 14:13:20.586557, 00:00:00:00:00:12, -3, -49
2025-09-19 14:13:20.751680, 08:00:00:00:00:00, -2, -61
2025-09-19 14:13:21.050829, 08:00:00:00:00:00, -2, -63
2025-09-19 14:13:21.067887, 00:00:00:00:00:10, -3, -71
2025-09-19 14:13:21.172682, 00:00:00:00:00:12, -3, -52
2025-09-19 14:13:21.355496, 08:00:00:00:00:00, -2, -67
2025-09-19 14:13:21.461065, 00:00:00:00:00:12, -3, -44
2025-09-19 14:13:21.658103, 08:00:00:00:00:00, -2, -71
2025-09-19 14:13:21.751574, 00:00:00:00:00:12, -3, -46
2025-09-19 14:13:21.778440, 06:00:00:00:00:00, -4, -77
2025-09-19 14:13:21.942997, 00:00:00:00:00:10, -3, -70
2025-09-19 14:13:21.962824, 08:00:00:00:00:00, -2, -71
2025-09-19 14:13:22.040227, 00:00:00:00:00:12, -3, -50
2025-09-19 14:13:22.241188, 00:00:00:00:00:04, -2, -74
2025-09-19 14:13:22.263762, 08:00:00:00:00:00, -2, -58
2025-09-19 14:13:22.341291, 00:00:00:00:00:12, -3, -46
2025-09-19 14:13:22.356192, 00:00:00:00:00:02, -4, -78
2025-09-19 14:13:22.576079, 08:00:00:00:00:00, -2, -56
2025-09-19 14:13:22.640667, 00:00:00:00:00:12, -3, -44
2025-09-19 14:13:22.826572, 00:00:00:00:00:10, -3, -69
2025-09-19 14:13:22.870789, 08:00:00:00:00:00, -2, -61
2025-09-19 14:13:22.937950, 00:00:00:00:00:12, -3, -51
2025-09-19 14:13:23.236274, 00:00:00:00:00:12, -3, -45
2025-09-19 14:13:23.241279, 00:00:00:00:00:02, -4, -75
2025-09-19 14:13:23.782162, 08:00:00:00:00:00, -2, -58
2025-09-19 14:13:23.830044, 00:00:00:00:00:12, -3, -35
2025-09-19 14:13:24.082870, 08:00:00:00:00:00, -2, -58
