2025-09-19 14:13:08.251214, 00:00:00:00:00:12, -3, -54
2025-09-19 14:13:08.331569, 08:00:00:00:00:00, -2, -57
2025-09-19 14:13:08.504062, 00:00:00:00:00:10, -3, -72
2025-09-19 14:13:08.556720, 00:00:00:00:00:12, -3, -54
2025-09-19 14:13:08.636859, 08:00:00:00:00:00, -2, -59
2025-09-19 14:13:08.861065, 00:00:00:00:00:12, -3, -52
2025-09-19 14:13:08.944273, 08:00:00:00:00:00, -2, -56
2025-09-19 14:13:09.104137, 00:00:00:00:00:10, -3, -67
2025-09-19 14:13:09.161653, 00:00:00:00:00:12, -3, -53
2025-09-19 14:13:09.243394, 08:00:00:00:00:00, -2, -69
2025-09-19 14:13:09.460358, 00:00:00:00:00:12, -3, -50
2025-09-19 14:13:09.551391, 08:00:00:00:00:00, -2, -54
2025-09-19 14:13:09.765131, 00:00:00:00:00:12, -3, -52
2025-09-19 14:13:09.855369, 08:00:00:00:00:00, -2, -54
2025-09-19 14:13:10.159933, 08:00:00:00:00:00, -2, -56
2025-09-19 14:13:10.369081, 00:00:00:00:00:12, -3, -53
2025-09-19 14:13:10.671999, 00:00:00:00:00:12, -3, -53
2025-09-19 14:13:10.757194, 08:00:00:00:00:00, -2, -59
2025-09-19 14:13:10.969307, 00:00:00:00:00:12, -3, -50
2025-09-19 14:13:11.055292, 08:00:00:00:00:00, -2, -57
2025-09-19 14:13:11.266607, 00:00:00:00:00:12, -3, -53
2025-09-19 14:13:11.570496, 00:00:00:00:00:12, -3, -52
2025-09-19 14:13:11.666970, 08:00:00:00:00:00, -2, -59
2025-09-19 14:13:11.965766, 08:00:00:00:00:00, -2, -55
2025-09-19 14:13:12.166879, 00:00:00:00:00:12, -3, -54
2025-09-19 14:13:12.427269, 00:00:00:00:00:10, -3, -70
2025-09-19 14:13:12.468526, 00:00:00:00:00:12, -3, -54
2025-09-19 14:13:12.729942, 00:00:00:00:00:10, -3, -69
2025-09-19 14:13:12.766747, 00:00:00:00:00:12, -3, -53
2025-09-19 14:13:12.883305, 08:00:00:00:00:00, -2, -58
2025-09-19 14:13:13.029181, 00:00:00:00:00:10, -3, -69
2025-09-19 14:13:13.066327, 00:00:00:00:00:12, -3, -51
2025-09-19 14:13:13.190584, 08:00:00:00:00:00, -2, -58
2025-09-19 14:13:13.324200, 00:00:00:00:00:10, -3, -66
2025-09-19 14:13:13.365574, 00:00:00:00:00:12, -3, -52
2025-09-19 14:13:13.489526, 08:00:00:00:00:00, -2, -59
2025-09-19 14:13:13.558630, 00:00:00:00:00:04, -2, -79
2025-09-19 14:13:13.665675, 00:00:00:00:00:12, -3, -53
2025-09-19 14:13:13.789208, 08:00:00:00:00:00, -2, -55
2025-09-19 14:13:13.820958, 00:00:00:00:00:05, -1, -81
2025-09-19 14:13:13.970844, 00:00:00:00:00:12, -3, -53
2025-09-19 14:13:14.269541, 00:00:00:00:00:12, -3, -54
2025-09-19 14:13:14.392693, 08:00:00:00:00:00, -2, -54
2025-09-19 14:13:14.567041, 00:00:00:00:00:12, -3, -54
2025-09-19 14:13:14.692465, 08:00:00:00:00:00, -2, -56
2025-09-19 14:13:14.865817, 00:00:00:00:00:12, -3, -53
2025-09-19 14:13:15.000340, 08:00:00:00:00:00, -2, -53
2025-09-19 14:13:15.127135, 00:00:00:00:00:10, -3, -70
2025-09-19 14:13:15.166936, 00:00:00:00:00:12, -3, -54
2025-09-19 14:13:15.301872, 08:00:00:00:00:00, -2, -55
2025-09-19 14:13:15.426811, 00:00:00:00:00:10, -3, -69
2025-09-19 14:13:15.470777, 00:00:00:00:00:12, -3, -51
2025-09-19 14:13:15.602056, 08:00:00:00:00:00, -2, -56
2025-09-19 14:13:15.727387, 00:00:00:00:00:10, -3, -70
2025-09-19 14:13:15.769312, 00:00:00:00:00:12, -3, -52
2025-09-19 14:13:15.903159, 08:00:00:00:00:00, -2, -60
2025-09-19 14:13:15.956444, 00:00:00:00:00:04, -2, -75
2025-09-19 14:13:16.024526, 00:00:00:00:00:10, -3, -72
2025-09-19 14:13:16.063571, 00:00:00:00:00:12, -3, -53
2025-09-19 14:13:16.204351, 08:00:00:00:00:00, -2, -57
2025-09-19 14:13:16.323084, 00:00:00:00:00:10, -3, -71
2025-09-19 14:13:16.362939, 00:00:00:00:00:12, -3, -55
2025-09-19 14:13:16.509665, 08:00:00:00:00:00, -2, -57
2025-09-19 14:13:16.668840, 00:00:00:00:00:12, -3, -54
2025-09-19 14:13:16.809346, 08:00:00:00:00:00, -2, -58
2025-09-19 14:13:16.976685, 00:00:00:00:00:12, -3, -52
2025-09-19 14:13:17.114196, 08:00:00:00:00:00, -2, -56
2025-09-19 14:13:17.275003, 00:00:00:00:00:12, -3, -55
2025-09-19 14:13:17.415477, 08:00:00:00:00:00, -2, -57
2025-09-19 14:13:17.717608, 08:00:00:00:00:00, -2, -59
2025-09-19 14:13:17.886654, 00:00:00:00:00:12, -3, -52
2025-09-19 14:13:18.022900, 08:00:00:00:00:00, -2, -58
2025-09-19 14:13:18.126405, 00:00:00:00:00:10, -3, -70
