2025-09-19 14:16:16.880884, 00:00:00:00:00:05, -1, -60
2025-09-19 14:16:16.896987, 00:00:00:00:00:10, -3, -68
2025-09-19 14:16:16.944112, 06:00:00:00:00:00, -4, -68
2025-09-19 14:16:17.039355, 00:00:00:00:00:04, -2, -59
2025-09-19 14:16:17.178281, 00:00:00:00:00:05, -1, -59
2025-09-19 14:16:17.192406, 00:00:00:00:00:10, -3, -65
2025-09-19 14:16:17.248303, 06:00:00:00:00:00, -4, -71
2025-09-19 14:16:17.338044, 00:00:00:00:00:04, -2, -60
2025-09-19 14:16:17.474556, 00:00:00:00:00:05, -1, -61
2025-09-19 14:16:17.495892, 00:00:00:00:00:10, -3, -65
2025-09-19 14:16:17.557735, 06:00:00:00:00:00, -4, -77
2025-09-19 14:16:17.596991, 00:00:00:00:00:12, -3, -80
2025-09-19 14:16:17.634967, 00:00:00:00:00:04, -2, -54
2025-09-19 14:16:17.715770, 07:00:00:00:00:00, -3, -70
2025-09-19 14:16:17.796626, 00:00:00:00:00:10, -3, -65
2025-09-19 14:16:17.899493, 00:00:00:00:00:12, -3, -72
2025-09-19 14:16:17.938142, 00:00:00:00:00:04, -2, -55
2025-09-19 14:16:18.044000, 00:00:00:00:00:05, -1, -53
2025-09-19 14:16:18.095359, 00:00:00:00:00:10, -3, -70
2025-09-19 14:16:18.159470, 06:00:00:00:00:00, -4, -73
2025-09-19 14:16:18.234800, 00:00:00:00:00:04, -2, -54
2025-09-19 14:16:18.326806, 00:00:00:00:00:05, -1, -58
2025-09-19 14:16:18.416791, 09:00:00:00:00:00, -1, -81
2025-09-19 14:16:18.467158, 06:00:00:00:00:00, -4, -59
2025-09-19 14:16:18.536861, 00:00:00:00:00:04, -2, -63
2025-09-19 14:16:18.611525, 00:00:00:00:00:05, -1, -55
2025-09-19 14:16:18.712085, 00:00:00:00:00:11, -3, -72
2025-09-19 14:16:18.772702, 06:00:00:00:00:00, -4, -62
2025-09-19 14:16:18.894736, 00:00:00:00:00:05, -1, -52
2025-09-19 14:16:18.991974, 00:00:00:00:00:10, -3, -68
2025-09-19 14:16:19.068955, 00:00:00:00:00:12, -3, -72
2025-09-19 14:16:19.076991, 06:00:00:00:00:00, -4, -63
2025-09-19 14:16:19.134899, 00:00:00:00:00:04, -2, -65
2025-09-19 14:16:19.191497, 00:00:00:00:00:05, -1, -54
2025-09-19 14:16:19.282538, 00:00:00:00:00:10, -3, -64
2025-09-19 14:16:19.385289, 06:00:00:00:00:00, -4, -61
2025-09-19 14:16:19.436156, 00:00:00:00:00:04, -2, -62
2025-09-19 14:16:19.496550, 00:00:00:00:00:05, -1, -52
2025-09-19 14:16:19.573999, 00:00:00:00:00:10, -3, -65
2025-09-19 14:16:19.688302, 06:00:00:00:00:00, -4, -55
2025-09-19 14:16:19.802266, 00:00:00:00:00:05, -1, -48
2025-09-19 14:16:19.867214, 00:00:00:00:00:10, -3, -60
2025-09-19 14:16:19.897220, 08:00:00:00:00:00, -2, -73
2025-09-19 14:16:20.107133, 00:00:00:00:00:05, -1, -50
2025-09-19 14:16:20.154582, 00:00:00:00:00:10, -3, -68
2025-09-19 14:16:20.294080, 06:00:00:00:00:00, -4, -57
2025-09-19 14:16:20.468077, 00:00:00:00:00:11, -3, -64
2025-09-19 14:16:20.623142, 00:00:00:00:00:04, -2, -73
2025-09-19 14:16:20.706949, 00:00:00:00:00:05, -1, -48
2025-09-19 14:16:20.773250, 00:00:00:00:00:11, -3, -64
2025-09-19 14:16:20.904607, 06:00:00:00:00:00, -4, -48
2025-09-19 14:16:21.212301, 06:00:00:00:00:00, -4, -50
2025-09-19 14:16:21.298552, 00:00:00:00:00:05, -1, -47
2025-09-19 14:16:21.564816, 07:00:00:00:00:00, -3, -75
2025-09-19 14:16:21.599787, 00:00:00:00:00:05, -1, -47
2025-09-19 14:16:21.822051, 06:00:00:00:00:00, -4, -61
2025-09-19 14:16:21.860830, 07:00:00:00:00:00, -3, -75
2025-09-19 14:16:21.893009, 00:00:00:00:00:05, -1, -56
2025-09-19 14:16:22.130483, 06:00:00:00:00:00, -4, -70
2025-09-19 14:16:22.191891, 00:00:00:00:00:05, -1, -46
2025-09-19 14:16:22.431649, 06:00:00:00:00:00, -4, -56
2025-09-19 14:16:22.493359, 00:00:00:00:00:05, -1, -44
