2025-09-19 13:49:43.297015, 00:00:00:00:00:04, -2, -62
2025-09-19 13:49:43.382252, 00:00:00:00:00:10, -3, -57
2025-09-19 13:49:43.464679, 08:00:00:00:00:00, -2, -82
2025-09-19 13:49:43.513935, 00:00:00:00:00:03, -3, -73
2025-09-19 13:49:43.600804, 00:00:00:00:00:04, -2, -61
2025-09-19 13:49:43.664617, 00:00:00:00:00:12, -3, -74
2025-09-19 13:49:43.679162, 00:00:00:00:00:10, -3, -61
2025-09-19 13:49:43.722125, 00:00:00:00:00:01, -5, -77
2025-09-19 13:49:43.770007, 08:00:00:00:00:00, -2, -79
2025-09-19 13:49:43.900353, 00:00:00:00:00:04, -2, -62
2025-09-19 13:49:43.968747, 00:00:00:00:00:12, -3, -72
2025-09-19 13:49:44.159308, 00:00:00:00:00:02, -4, -68
2025-09-19 13:49:44.203824, 00:00:00:00:00:04, -2, -65
2025-09-19 13:49:44.278204, 00:00:00:00:00:10, -3, -69
2025-09-19 13:49:44.322676, 00:00:00:00:00:01, -5, -75
2025-09-19 13:49:44.463966, 00:00:00:00:00:02, -4, -70
2025-09-19 13:49:44.576255, 00:00:00:00:00:10, -3, -57
2025-09-19 13:49:44.763868, 00:00:00:00:00:02, -4, -73
2025-09-19 13:49:44.796222, 00:00:00:00:00:04, -2, -68
2025-09-19 13:49:44.876267, 00:00:00:00:00:10, -3, -56
2025-09-19 13:49:45.067894, 00:00:00:00:00:05, -1, -73
2025-09-19 13:49:45.100059, 00:00:00:00:00:04, -2, -70
2025-09-19 13:49:45.176461, 00:00:00:00:00:10, -3, -59
2025-09-19 13:49:45.313577, 00:00:00:00:00:03, -3, -73
2025-09-19 13:49:45.367915, 00:00:00:00:00:02, -4, -77
2025-09-19 13:49:45.475205, 00:00:00:00:00:10, -3, -58
2025-09-19 13:49:45.610030, 00:00:00:00:00:03, -3, -69
2025-09-19 13:49:45.674197, 00:00:00:00:00:02, -4, -75
2025-09-19 13:49:45.813448, 00:00:00:00:00:01, -5, -75
2025-09-19 13:49:45.893874, 08:00:00:00:00:00, -2, -79
2025-09-19 13:49:45.980471, 00:00:00:00:00:02, -4, -71
2025-09-19 13:49:46.196225, 08:00:00:00:00:00, -2, -75
2025-09-19 13:49:46.259008, 00:00:00:00:00:05, -1, -77
2025-09-19 13:49:46.283415, 00:00:00:00:00:02, -4, -74
2025-09-19 13:49:46.371402, 00:00:00:00:00:10, -3, -61
2025-09-19 13:49:46.378673, 00:00:00:00:00:12, -3, -74
2025-09-19 13:49:46.674986, 00:00:00:00:00:10, -3, -62
2025-09-19 13:49:46.891215, 00:00:00:00:00:02, -4, -74
2025-09-19 13:49:46.980090, 00:00:00:00:00:10, -3, -59
2025-09-19 13:49:47.214651, 00:00:00:00:00:04, -2, -65
2025-09-19 13:49:47.232288, 06:00:00:00:00:00, -4, -69
2025-09-19 13:49:47.282285, 00:00:00:00:00:12, -3, -73
2025-09-19 13:49:47.284818, 00:00:00:00:00:10, -3, -58
2025-09-19 13:49:47.387575, 00:00:00:00:00:03, -3, -73
2025-09-19 13:49:47.488342, 00:00:00:00:00:02, -4, -62
2025-09-19 13:49:47.510916, 00:00:00:00:00:04, -2, -73
