2025-09-19 13:48:19.671737, 00:00:00:00:00:10, -3, -64
2025-09-19 13:48:19.926593, 00:00:00:00:00:02, -4, -69
2025-09-19 13:48:19.954357, 00:00:00:00:00:04, -2, -60
2025-09-19 13:48:19.967489, 00:00:00:00:00:05, -1, -72
2025-09-19 13:48:19.975218, 00:00:00:00:00:10, -3, -65
2025-09-19 13:48:20.217467, 00:00:00:00:00:02, -4, -64
2025-09-19 13:48:20.255173, 00:00:00:00:00:04, -2, -58
2025-09-19 13:48:20.265953, 00:00:00:00:00:05, -1, -74
2025-09-19 13:48:20.506450, 00:00:00:00:00:02, -4, -71
2025-09-19 13:48:20.853972, 00:00:00:00:00:04, -2, -62
2025-09-19 13:48:20.871306, 00:00:00:00:00:10, -3, -64
2025-09-19 13:48:20.972528, 06:00:00:00:00:00, -4, -72
2025-09-19 13:48:21.098570, 00:00:00:00:00:02, -4, -70
2025-09-19 13:48:21.151303, 00:00:00:00:00:04, -2, -67
2025-09-19 13:48:21.168626, 00:00:00:00:00:10, -3, -65
2025-09-19 13:48:21.276795, 06:00:00:00:00:00, -4, -72
2025-09-19 13:48:21.450617, 00:00:00:00:00:04, -2, -69
2025-09-19 13:48:21.468968, 00:00:00:00:00:10, -3, -58
2025-09-19 13:48:21.470666, 00:00:00:00:00:05, -1, -73
2025-09-19 13:48:21.743374, 00:00:00:00:00:04, -2, -68
2025-09-19 13:48:21.886277, 06:00:00:00:00:00, -4, -75
2025-09-19 13:48:21.979936, 00:00:00:00:00:02, -4, -65
2025-09-19 13:48:22.070243, 00:00:00:00:00:10, -3, -62
2025-09-19 13:48:22.286608, 00:00:00:00:00:02, -4, -78
2025-09-19 13:48:22.322492, 00:00:00:00:00:04, -2, -65
2025-09-19 13:48:22.361936, 00:00:00:00:00:05, -1, -71
2025-09-19 13:48:22.370998, 00:00:00:00:00:10, -3, -55
2025-09-19 13:48:22.583828, 00:00:00:00:00:02, -4, -62
2025-09-19 13:48:22.666794, 00:00:00:00:00:10, -3, -58
2025-09-19 13:48:22.791798, 06:00:00:00:00:00, -4, -67
2025-09-19 13:48:22.891095, 00:00:00:00:00:02, -4, -64
2025-09-19 13:48:22.905627, 00:00:00:00:00:04, -2, -71
2025-09-19 13:48:22.966259, 00:00:00:00:00:10, -3, -51
2025-09-19 13:48:23.191279, 00:00:00:00:00:02, -4, -63
2025-09-19 13:48:23.204031, 00:00:00:00:00:04, -2, -70
2025-09-19 13:48:23.263534, 00:00:00:00:00:10, -3, -55
2025-09-19 13:48:23.395023, 06:00:00:00:00:00, -4, -79
2025-09-19 13:48:23.492840, 00:00:00:00:00:02, -4, -64
2025-09-19 13:48:23.508806, 00:00:00:00:00:04, -2, -66
2025-09-19 13:48:23.562386, 00:00:00:00:00:10, -3, -57
2025-09-19 13:48:23.776019, 00:00:00:00:00:03, -3, -76
2025-09-19 13:48:23.792764, 00:00:00:00:00:02, -4, -70
2025-09-19 13:48:23.846956, 00:00:00:00:00:05, -1, -76
2025-09-19 13:48:23.858776, 00:00:00:00:00:10, -3, -56
2025-09-19 13:48:24.076900, 00:00:00:00:00:03, -3, -79
2025-09-19 13:48:24.096168, 00:00:00:00:00:02, -4, -71
2025-09-19 13:48:24.104480, 00:00:00:00:00:04, -2, -66
2025-09-19 13:48:24.152654, 00:00:00:00:00:10, -3, -57
2025-09-19 13:48:24.402041, 00:00:00:00:00:04, -2, -65
2025-09-19 13:48:24.442711, 00:00:00:00:00:10, -3, -72
2025-09-19 13:48:24.617608, 06:00:00:00:00:00, -4, -76
2025-09-19 13:48:24.732893, 00:00:00:00:00:10, -3, -70
2025-09-19 13:48:24.981375, 00:00:00:00:00:04, -2, -73
2025-09-19 13:48:25.027191, 00:00:00:00:00:10, -3, -66
2025-09-19 13:48:25.227249, 06:00:00:00:00:00, -4, -76
2025-09-19 13:48:25.267588, 00:00:00:00:00:04, -2, -73
2025-09-19 13:48:25.320705, 00:00:00:00:00:10, -3, -61
2025-09-19 13:48:25.529717, 06:00:00:00:00:00, -4, -77
2025-09-19 13:48:25.556500, 00:00:00:00:00:04, -2, -67
2025-09-19 13:48:25.618661, 00:00:00:00:00:10, -3, -63
2025-09-19 13:48:25.838501, 06:00:00:00:00:00, -4, -77
2025-09-19 13:48:25.846091, 00:00:00:00:00:04, -2, -70
2025-09-19 13:48:25.923619, 00:00:00:00:00:10, -3, -59
2025-09-19 13:48:25.957309, 00:00:00:00:00:01, -5, -75
2025-09-19 13:48:26.147185, 00:00:00:00:00:04, -2, -67
2025-09-19 13:48:26.203144, 00:00:00:00:00:02, -4, -81
2025-09-19 13:48:26.220332, 00:00:00:00:00:10, -3, -57
2025-09-19 13:48:26.233881, 00:00:00:00:00:05, -1, -75
2025-09-19 13:48:26.449083, 00:00:00:00:00:04, -2, -62
2025-09-19 13:48:26.500110, 00:00:00:00:00:02, -4, -72
2025-09-19 13:48:26.518760, 00:00:00:00:00:10, -3, -56
2025-09-19 13:48:26.532468, 00:00:00:00:00:05, -1, -79
2025-09-19 13:48:26.748574, 00:00:00:00:00:04, -2, -72
2025-09-19 13:48:26.803716, 00:00:00:00:00:02, -4, -68
2025-09-19 13:48:26.815822, 00:00:00:00:00:10, -3, -61
2025-09-19 13:48:27.050981, 00:00:00:00:00:04, -2, -63
2025-09-19 13:48:27.106353, 00:00:00:00:00:02, -4, -69
2025-09-19 13:48:27.113735, 00:00:00:00:00:10, -3, -62
2025-09-19 13:48:27.346351, 00:00:00:00:00:04, -2, -57
2025-09-19 13:48:27.406337, 00:00:00:00:00:02, -4, -68
2025-09-19 13:48:27.417140, 00:00:00:00:00:10, -3, -61
2025-09-19 13:48:27.447615, 00:00:00:00:00:01, -5, -75
2025-09-19 13:48:27.718803, 00:00:00:00:00:10, -3, -59
2025-09-19 13:48:27.745306, 00:00:00:00:00:01, -5, -72
2025-09-19 13:48:27.873736, 00:00:00:00:00:12, -3, -79
2025-09-19 13:48:27.936943, 00:00:00:00:00:04, -2, -61
2025-09-19 13:48:27.993166, 00:00:00:00:00:05, -1, -69
2025-09-19 13:48:28.016095, 00:00:00:00:00:10, -3, -60
2025-09-19 13:48:28.169103, 00:00:00:00:00:12, -3, -80
2025-09-19 13:48:28.240812, 00:00:00:00:00:04, -2, -61
2025-09-19 13:48:28.313815, 00:00:00:00:00:10, -3, -57
2025-09-19 13:48:28.542660, 00:00:00:00:00:04, -2, -60
2025-09-19 13:48:28.587451, 06:00:00:00:00:00, -4, -74
2025-09-19 13:48:28.601958, 00:00:00:00:00:02, -4, -71
2025-09-19 13:48:28.608876, 00:00:00:00:00:10, -3, -56
2025-09-19 13:48:28.767992, 00:00:00:00:00:12, -3, -81
2025-09-19 13:48:28.839021, 00:00:00:00:00:04, -2, -62
