2025-09-19 13:49:33.398749, 00:00:00:00:00:04, -2, -68
2025-09-19 13:49:33.459751, 00:00:00:00:00:10, -3, -65
2025-09-19 13:49:33.693455, 00:00:00:00:00:02, -4, -73
2025-09-19 13:49:33.694703, 00:00:00:00:00:04, -2, -75
2025-09-19 13:49:33.759740, 00:00:00:00:00:10, -3, -63
2025-09-19 13:49:33.867266, 00:00:00:00:00:01, -5, -69
2025-09-19 13:49:34.050318, 00:00:00:00:00:03, -3, -72
2025-09-19 13:49:34.059676, 00:00:00:00:00:10, -3, -61
2025-09-19 13:49:34.168508, 00:00:00:00:00:01, -5, -72
2025-09-19 13:49:34.339279, 00:00:00:00:00:05, -1, -70
2025-09-19 13:49:34.345922, 00:00:00:00:00:03, -3, -72
2025-09-19 13:49:34.363390, 00:00:00:00:00:12, -3, -73
2025-09-19 13:49:34.469917, 00:00:00:00:00:01, -5, -69
2025-09-19 13:49:34.593873, 00:00:00:00:00:04, -2, -70
2025-09-19 13:49:34.656153, 00:00:00:00:00:10, -3, -55
2025-09-19 13:49:34.896908, 00:00:00:00:00:04, -2, -68
2025-09-19 13:49:34.958384, 00:00:00:00:00:10, -3, -55
2025-09-19 13:49:35.195751, 00:00:00:00:00:02, -4, -68
2025-09-19 13:49:35.199434, 00:00:00:00:00:04, -2, -71
2025-09-19 13:49:35.264100, 00:00:00:00:00:10, -3, -56
2025-09-19 13:49:35.501551, 00:00:00:00:00:04, -2, -63
2025-09-19 13:49:35.531185, 00:00:00:00:00:03, -3, -70
2025-09-19 13:49:35.534278, 00:00:00:00:00:05, -1, -83
2025-09-19 13:49:35.565993, 00:00:00:00:00:10, -3, -56
2025-09-19 13:49:35.803368, 00:00:00:00:00:04, -2, -84
2025-09-19 13:49:35.832316, 00:00:00:00:00:03, -3, -71
2025-09-19 13:49:35.867148, 00:00:00:00:00:10, -3, -57
2025-09-19 13:49:36.073136, 00:00:00:00:00:02, -4, -74
2025-09-19 13:49:36.126526, 00:00:00:00:00:03, -3, -73
2025-09-19 13:49:36.134300, 00:00:00:00:00:05, -1, -76
2025-09-19 13:49:36.173187, 00:00:00:00:00:10, -3, -57
2025-09-19 13:49:36.258634, 00:00:00:00:00:01, -5, -79
2025-09-19 13:49:36.361597, 00:00:00:00:00:02, -4, -73
2025-09-19 13:49:36.410322, 00:00:00:00:00:04, -2, -76
2025-09-19 13:49:36.426807, 00:00:00:00:00:05, -1, -76
2025-09-19 13:49:36.476068, 00:00:00:00:00:10, -3, -56
2025-09-19 13:49:36.711244, 00:00:00:00:00:04, -2, -71
2025-09-19 13:49:36.955165, 00:00:00:00:00:02, -4, -75
2025-09-19 13:49:37.013205, 00:00:00:00:00:04, -2, -62
2025-09-19 13:49:37.074900, 00:00:00:00:00:10, -3, -57
2025-09-19 13:49:37.315785, 00:00:00:00:00:04, -2, -61
2025-09-19 13:49:37.320542, 00:00:00:00:00:03, -3, -71
2025-09-19 13:49:37.380265, 00:00:00:00:00:10, -3, -58
2025-09-19 13:49:37.390571, 08:00:00:00:00:00, -2, -77
2025-09-19 13:49:37.554702, 00:00:00:00:00:02, -4, -77
2025-09-19 13:49:37.620746, 00:00:00:00:00:03, -3, -73
2025-09-19 13:49:37.676799, 00:00:00:00:00:10, -3, -57
2025-09-19 13:49:37.694233, 08:00:00:00:00:00, -2, -79
2025-09-19 13:49:37.750487, 00:00:00:00:00:01, -5, -79
2025-09-19 13:49:37.916398, 00:00:00:00:00:03, -3, -74
2025-09-19 13:49:37.964889, 00:00:00:00:00:12, -3, -80
2025-09-19 13:49:37.979353, 00:00:00:00:00:10, -3, -56
2025-09-19 13:49:38.152023, 00:00:00:00:00:02, -4, -74
2025-09-19 13:49:38.210467, 00:00:00:00:00:04, -2, -69
2025-09-19 13:49:38.262490, 00:00:00:00:00:12, -3, -73
2025-09-19 13:49:38.276455, 00:00:00:00:00:10, -3, -59
2025-09-19 13:49:38.450120, 00:00:00:00:00:02, -4, -67
2025-09-19 13:49:38.511995, 00:00:00:00:00:04, -2, -69
2025-09-19 13:49:38.581337, 00:00:00:00:00:10, -3, -58
2025-09-19 13:49:38.815108, 00:00:00:00:00:04, -2, -70
2025-09-19 13:49:39.051521, 00:00:00:00:00:02, -4, -73
2025-09-19 13:49:39.115445, 00:00:00:00:00:04, -2, -68
2025-09-19 13:49:39.352273, 00:00:00:00:00:02, -4, -71
2025-09-19 13:49:39.410824, 00:00:00:00:00:04, -2, -62
2025-09-19 13:49:39.414493, 00:00:00:00:00:03, -3, -83
2025-09-19 13:49:39.706197, 00:00:00:00:00:04, -2, -69
2025-09-19 13:49:39.773855, 00:00:00:00:00:10, -3, -57
2025-09-19 13:49:39.836439, 00:00:00:00:00:01, -5, -80
2025-09-19 13:49:40.007960, 00:00:00:00:00:03, -3, -81
2025-09-19 13:49:40.010681, 00:00:00:00:00:04, -2, -72
2025-09-19 13:49:40.072324, 00:00:00:00:00:10, -3, -58
2025-09-19 13:49:40.313320, 00:00:00:00:00:04, -2, -69
2025-09-19 13:49:40.358261, 00:00:00:00:00:12, -3, -71
2025-09-19 13:49:40.368697, 00:00:00:00:00:10, -3, -60
2025-09-19 13:49:40.616135, 00:00:00:00:00:04, -2, -69
2025-09-19 13:49:40.674550, 00:00:00:00:00:10, -3, -62
2025-09-19 13:49:40.850123, 00:00:00:00:00:02, -4, -74
2025-09-19 13:49:40.912450, 00:00:00:00:00:04, -2, -69
2025-09-19 13:49:40.974795, 00:00:00:00:00:10, -3, -59
2025-09-19 13:49:41.154394, 00:00:00:00:00:02, -4, -76
2025-09-19 13:49:41.192670, 00:00:00:00:00:03, -3, -76
2025-09-19 13:49:41.210089, 00:00:00:00:00:04, -2, -65
2025-09-19 13:49:41.271110, 00:00:00:00:00:10, -3, -58
2025-09-19 13:49:41.503813, 00:00:00:00:00:04, -2, -62
2025-09-19 13:49:41.542491, 00:00:00:00:00:12, -3, -71
2025-09-19 13:49:41.576150, 00:00:00:00:00:10, -3, -57
