2025-09-19 14:15:52.331382, 06:00:00:00:00:00, -4, -65
2025-09-19 14:15:52.467073, 00:00:00:00:00:04, -2, -52
2025-09-19 14:15:52.500708, 00:00:00:00:00:10, -3, -67
2025-09-19 14:15:52.639312, 06:00:00:00:00:00, -4, -68
2025-09-19 14:15:52.646389, 00:00:00:00:00:05, -1, -77
2025-09-19 14:15:52.770272, 00:00:00:00:00:04, -2, -51
2025-09-19 14:15:52.801744, 00:00:00:00:00:10, -3, -70
2025-09-19 14:15:52.946168, 00:00:00:00:00:05, -1, -76
2025-09-19 14:15:53.065633, 00:00:00:00:00:04, -2, -52
2025-09-19 14:15:53.099284, 00:00:00:00:00:10, -3, -67
2025-09-19 14:15:53.247129, 00:00:00:00:00:05, -1, -69
2025-09-19 14:15:53.249426, 06:00:00:00:00:00, -4, -67
2025-09-19 14:15:53.366465, 00:00:00:00:00:04, -2, -50
2025-09-19 14:15:53.548050, 00:00:00:00:00:05, -1, -67
2025-09-19 14:15:53.549817, 06:00:00:00:00:00, -4, -63
2025-09-19 14:15:53.671121, 00:00:00:00:00:04, -2, -51
2025-09-19 14:15:53.852678, 06:00:00:00:00:00, -4, -64
2025-09-19 14:15:54.142528, 00:00:00:00:00:05, -1, -75
2025-09-19 14:15:54.273047, 00:00:00:00:00:04, -2, -42
2025-09-19 14:15:54.442039, 00:00:00:00:00:05, -1, -64
2025-09-19 14:15:54.536195, 07:00:00:00:00:00, -3, -76
2025-09-19 14:15:54.570732, 00:00:00:00:00:04, -2, -43
2025-09-19 14:15:54.607110, 00:00:00:00:00:10, -3, -66
2025-09-19 14:15:54.741463, 00:00:00:00:00:05, -1, -79
2025-09-19 14:15:54.770654, 06:00:00:00:00:00, -4, -76
2025-09-19 14:15:54.907116, 00:00:00:00:00:10, -3, -67
2025-09-19 14:15:55.042199, 00:00:00:00:00:05, -1, -63
2025-09-19 14:15:55.080162, 06:00:00:00:00:00, -4, -76
2025-09-19 14:15:55.169390, 00:00:00:00:00:04, -2, -44
2025-09-19 14:15:55.209613, 00:00:00:00:00:10, -3, -68
2025-09-19 14:15:55.472151, 00:00:00:00:00:04, -2, -60
2025-09-19 14:15:55.512132, 00:00:00:00:00:10, -3, -72
2025-09-19 14:15:55.637778, 00:00:00:00:00:05, -1, -69
2025-09-19 14:15:55.685755, 06:00:00:00:00:00, -4, -77
2025-09-19 14:15:55.934481, 00:00:00:00:00:05, -1, -64
2025-09-19 14:15:55.986408, 06:00:00:00:00:00, -4, -70
2025-09-19 14:15:56.068688, 00:00:00:00:00:04, -2, -57
2025-09-19 14:15:56.113947, 00:00:00:00:00:10, -3, -69
2025-09-19 14:15:56.293432, 06:00:00:00:00:00, -4, -71
2025-09-19 14:15:56.365752, 00:00:00:00:00:04, -2, -62
2025-09-19 14:15:56.595791, 06:00:00:00:00:00, -4, -76
2025-09-19 14:15:56.662957, 00:00:00:00:00:04, -2, -62
2025-09-19 14:15:56.718463, 00:00:00:00:00:10, -3, -72
2025-09-19 14:15:56.830782, 00:00:00:00:00:05, -1, -61
2025-09-19 14:15:56.896162, 06:00:00:00:00:00, -4, -69
2025-09-19 14:15:56.966821, 00:00:00:00:00:04, -2, -64
2025-09-19 14:15:57.019422, 00:00:00:00:00:10, -3, -73
2025-09-19 14:15:57.113968, 00:00:00:00:00:05, -1, -64
2025-09-19 14:15:57.229552, 07:00:00:00:00:00, -3, -83
2025-09-19 14:15:57.262790, 00:00:00:00:00:04, -2, -61
2025-09-19 14:15:57.323336, 00:00:00:00:00:10, -3, -71
2025-09-19 14:15:57.404659, 00:00:00:00:00:05, -1, -71
2025-09-19 14:15:57.505620, 06:00:00:00:00:00, -4, -73
2025-09-19 14:15:57.530728, 07:00:00:00:00:00, -3, -76
2025-09-19 14:15:57.563240, 00:00:00:00:00:04, -2, -71
2025-09-19 14:15:57.627011, 00:00:00:00:00:10, -3, -76
2025-09-19 14:15:57.688855, 00:00:00:00:00:05, -1, -54
2025-09-19 14:15:57.864609, 00:00:00:00:00:04, -2, -63
2025-09-19 14:15:57.978634, 00:00:00:00:00:05, -1, -68
2025-09-19 14:15:58.224385, 00:00:00:00:00:10, -3, -67
2025-09-19 14:15:58.264522, 00:00:00:00:00:05, -1, -60
2025-09-19 14:15:58.461886, 00:00:00:00:00:04, -2, -71
2025-09-19 14:15:58.530832, 00:00:00:00:00:10, -3, -67
2025-09-19 14:15:58.552207, 00:00:00:00:00:05, -1, -59
2025-09-19 14:15:58.729391, 06:00:00:00:00:00, -4, -76
2025-09-19 14:15:58.761468, 00:00:00:00:00:04, -2, -77
2025-09-19 14:15:58.828368, 00:00:00:00:00:10, -3, -82
2025-09-19 14:15:58.834664, 00:00:00:00:00:05, -1, -71
2025-09-19 14:15:59.032409, 06:00:00:00:00:00, -4, -75
2025-09-19 14:15:59.116553, 00:00:00:00:00:05, -1, -66
2025-09-19 14:15:59.133490, 00:00:00:00:00:11, -3, -89
2025-09-19 14:15:59.335625, 06:00:00:00:00:00, -4, -75
2025-09-19 14:15:59.402166, 00:00:00:00:00:05, -1, -70
2025-09-19 14:15:59.436797, 00:00:00:00:00:10, -3, -82
2025-09-19 14:15:59.643586, 06:00:00:00:00:00, -4, -56
2025-09-19 14:15:59.664483, 00:00:00:00:00:04, -2, -72
